image_ID,artefact_ID,artefact_type,archaeological_culture_name,site_name,level_layer_concentration,country,latitude_y,longitude_x,archaeological_period,dating_BP,dating_sd_BP,dating_labcode,dating_method,citation_reference,editor_name,description
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_24,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_25,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_26,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_27,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_3,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_4,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_5,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_6,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_7,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_8,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_1,Rekem_DeBie_2000_1_pseudo_no_9,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_1,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_2,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_3,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_4,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_5,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_6,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_7,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_8,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_2,Rekem_DeBie_2000_2_pseudo_no_9,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_3,Rekem_DeBie_2000_3_pseudo_no_1,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_3,Rekem_DeBie_2000_3_pseudo_no_2,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_3,Rekem_DeBie_2000_3_pseudo_no_3,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_3,Rekem_DeBie_2000_3_pseudo_no_4,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_3,Rekem_DeBie_2000_3_pseudo_no_5,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_3,Rekem_DeBie_2000_3_pseudo_no_6,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_3,Rekem_DeBie_2000_3_pseudo_no_7,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_3,Rekem_DeBie_2000_3_pseudo_no_8,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_4,Rekem_DeBie_2000_4_pseudo_no_1,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_4,Rekem_DeBie_2000_4_pseudo_no_2,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_4,Rekem_DeBie_2000_4_pseudo_no_3,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_4,Rekem_DeBie_2000_4_pseudo_no_4,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rekem_DeBie_2000_4,Rekem_DeBie_2000_4_pseudo_no_5,Arch-backed point,Federmessergruppen,Rekem,NA,Belgium,50.91,5.69,Federmessergruppen,14000-13500,NA,NA,Radiocarbon dating,DeBie 2000,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_1,Rietberg_RichterMaier_2012_1_pseudo_no_1,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_2,Rietberg_RichterMaier_2012_2_pseudo_no_1,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_2,Rietberg_RichterMaier_2012_2_pseudo_no_2,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_2,Rietberg_RichterMaier_2012_2_pseudo_no_3,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_2,Rietberg_RichterMaier_2012_2_pseudo_no_4,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_2,Rietberg_RichterMaier_2012_2_pseudo_no_5,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_2,Rietberg_RichterMaier_2012_2_pseudo_no_6,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_2,Rietberg_RichterMaier_2012_2_pseudo_no_7,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_2,Rietberg_RichterMaier_2012_2_pseudo_no_8,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
Rietberg_RichterMaier_2012_3,Rietberg_RichterMaier_2012_3_pseudo_no_1,Arch-backed point,Federmessergruppen,Rietberg,NA,Germany,51.8,8.43,Late Palaeolithic (Rietberg-Fazies),14000,NA,NA,Radiocarbon dating,Richter 2012,Riede,The dataset is composed of published drawings of retouched tools (arch-backed points= Federmesser) coming from lithic assemblages attributed to the so-called Federmessergruppen of Central Europe
